state_id,audit_name,reaction_id,source_name,mode,external_concentration,cN_free,old_lb,current_lb,current_ub,allocated_cap,uptake_allowed,was_reopened,closed_due_to_depletion,turnover_used_as_external,status,message
lag_osmotic,nitrogen,r_1891,Gln,strict,150.0,150.0,-0.028143499881118073,-0.028143499881118073,0.0,0.031235498746980818,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1889,Glu,strict,150.0,150.0,-0.028143499881118073,-0.028143499881118073,0.0,0.031235498746980818,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1906,Ser,strict,150.0,150.0,-0.028143499881118073,-0.0101594248449776,0.0,0.0101594248449776,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1911,Thr,strict,150.0,150.0,-0.028143499881118073,-0.0101594248449776,0.0,0.0101594248449776,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1873,Ala,strict,150.0,150.0,-0.028143499881118073,-0.0101594248449776,0.0,0.0101594248449776,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1912,Trp,strict,150.0,150.0,-0.014071749940559037,-0.00151444842409604,0.0,0.00151444842409604,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1899,Leu,strict,150.0,150.0,-0.0,-0.0,0.0,0.004543345272288119,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1903,Phe,strict,150.0,150.0,-0.0,-0.0,0.0,0.0018173381089152479,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1914,Val,strict,150.0,150.0,-0.0,-0.0,0.0,0.002726007163372871,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1902,Met,strict,150.0,150.0,-0.0,-0.0,0.0,0.002726007163372871,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1913,Tyr,strict,150.0,150.0,-0.0,-0.0,0.0,0.0018173381089152479,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1904,r_1904,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1880,r_1880,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1881,r_1881,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1810,r_1810,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1897,r_1897,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1893,r_1893,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1900,r_1900,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1883,r_1883,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1987,r_1987,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
lag_osmotic,nitrogen,r_1800,r_1800,strict,150.0,150.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1654,NH4,strict,80.0,80.0,-0.22513004547352566,-0.22513004547352566,0.0,0.398914596489144,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1879,Arg,strict,80.0,80.0,-0.028141255684190708,-0.004981446023658185,0.0,0.004981446023658185,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1891,Gln,strict,80.0,80.0,-0.028141255684190708,-0.028141255684190708,0.0,0.031227533256415804,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1889,Glu,strict,80.0,80.0,-0.028141255684190708,-0.028141255684190708,0.0,0.031227533256415804,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1906,Ser,strict,80.0,80.0,-0.028141255684190708,-0.01064603329380403,0.0,0.01064603329380403,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1911,Thr,strict,80.0,80.0,-0.028141255684190708,-0.01064603329380403,0.0,0.01064603329380403,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1873,Ala,strict,80.0,80.0,-0.028141255684190708,-0.01064603329380403,0.0,0.01064603329380403,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1912,Trp,strict,80.0,80.0,-0.014070627842095354,-0.0016829209539385766,0.0,0.0016829209539385766,True,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1899,Leu,strict,80.0,80.0,-0.0,-0.0,0.0,0.004981446023658185,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1903,Phe,strict,80.0,80.0,-0.0,-0.0,0.0,0.0020195051447262913,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1914,Val,strict,80.0,80.0,-0.0,-0.0,0.0,0.0029888676141949116,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1902,Met,strict,80.0,80.0,-0.0,-0.0,0.0,0.0029888676141949116,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1913,Tyr,strict,80.0,80.0,-0.0,-0.0,0.0,0.0020195051447262913,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1904,r_1904,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1880,r_1880,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1881,r_1881,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1810,r_1810,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1897,r_1897,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1893,r_1893,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1900,r_1900,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1883,r_1883,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1987,r_1987,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
growth_n_available,nitrogen,r_1800,r_1800,strict,80.0,80.0,0.0,0.0,0.0,0.0,False,False,False,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1654,NH4,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1879,Arg,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1891,Gln,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1889,Glu,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1906,Ser,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1911,Thr,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1873,Ala,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1912,Trp,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1899,Leu,strict,1e-10,1e-10,-0.0022400000000000002,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1903,Phe,strict,1e-10,1e-10,-0.0022400000000000002,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1914,Val,strict,1e-10,1e-10,-0.0022400000000000002,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1902,Met,strict,1e-10,1e-10,-0.0022400000000000002,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1913,Tyr,strict,1e-10,1e-10,-0.0022400000000000002,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1904,r_1904,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1880,r_1880,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1881,r_1881,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1810,r_1810,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1897,r_1897,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1893,r_1893,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1900,r_1900,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1883,r_1883,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1987,r_1987,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
n_limited_sugar_available,nitrogen,r_1800,r_1800,strict,1e-10,1e-10,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1654,NH4,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1879,Arg,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1891,Gln,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1889,Glu,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1906,Ser,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1911,Thr,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1873,Ala,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1912,Trp,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1899,Leu,strict,0.0,0.0,-0.0016941176470588236,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1903,Phe,strict,0.0,0.0,-0.0016941176470588236,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1914,Val,strict,0.0,0.0,-0.0016941176470588236,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1902,Met,strict,0.0,0.0,-0.0016941176470588236,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1913,Tyr,strict,0.0,0.0,-0.0016941176470588236,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1904,r_1904,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1880,r_1880,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1881,r_1881,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1810,r_1810,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1897,r_1897,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1893,r_1893,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1900,r_1900,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1883,r_1883,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1987,r_1987,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
stationary_n_depleted,nitrogen,r_1800,r_1800,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1654,NH4,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1879,Arg,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1891,Gln,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1889,Glu,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1906,Ser,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1911,Thr,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1873,Ala,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1912,Trp,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1899,Leu,strict,0.0,0.0,-0.0014666666666666667,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1903,Phe,strict,0.0,0.0,-0.0014666666666666667,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1914,Val,strict,0.0,0.0,-0.0014666666666666667,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1902,Met,strict,0.0,0.0,-0.0014666666666666667,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1913,Tyr,strict,0.0,0.0,-0.0014666666666666667,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1904,r_1904,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1880,r_1880,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1881,r_1881,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1810,r_1810,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1897,r_1897,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1893,r_1893,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
